address, balance, time
terra106ddv4m45s7ucz4gfzywghsz675cylchdul5nn, 0.000000, 
terra106w9fns46xyf8xjj3sckaxxq33rdw3vqq9r9k4, 0.000000, 
terra10608z0q88j6k0xxwew7hh5eg8hla0hxch3cf6x, 0.000000, 
terra106s2z9uads0wqrj98daguj3qexz5u3ruc6k32x, 0.000000, 
terra106nauytm8g8vcqrt7epe3dz7e3dnvl937rvpsy, 0.000000, 
terra106565ggq8rm7wz94tkefaf0w2tv573empk2mv7, 0.000000, 
terra1064y2jvmtdqlur9cyjn8q0e76x2hg23x274295, 0.000000, 
terra106h4k7ajtp673pc2l3k0htsq9z5q3ptx30atax, 0.000000, 
terra106egvk2zjegn89hrvtdp28lytaynnn7msp2u70, 0.000000, 
terra1066r3ftehcwkhgmld7p7hawysnqam0jlqvy3sh, 0.000000, 
terra106lqmmhnaleh0qujg3ssvjaj468ktd3zwz3gza, 0.000000, 
terra106ltdk4rqe847zwyxv2c2gd64wn8zestkvpr6x, 0.000000, 
terra10mqpx6ny9ac9akegh7uqvxgtjtn3wf25d8z4ay, 0.000000, 
terra10mqrwzmeq4q6f7awk9rkp9rxpvffgv8mm4qfnh, 0.000000, 
terra10mq68t55jlq4yhnfhuy67sewe4rkcx9edqfee9, 0.000000, 
terra10mpxu4k0pf4urypfzg0p33mscay63n6u9ltcg7, 0.000000, 
terra10my55ndyhpr7ww4r7hh4wyepdpzlxck7tj63m8, 0.000000, 
terra10m9dlw6suhfr50ntjle0hrw2wacz3agy2wgvga, 0.000000, 
terra10m9awetz8a8f4phk2fzqjzqptv94lvc48uf4cg, 0.000000, 
terra10mxrkh5wd0qgmkqs20rexsjp42ewsw3ctmwjzf, 0.000000, 
terra10mxgt8z02m60tdym29k8xepsqgd8lee50h43z0, 0.000000, 
terra10mxa5vampfwv6g6sw393xmvwwrk2kulecct920, 0.000000, 
terra10mgxa7d72yeen42zk7y5a598mnkmt6u5arcreu, 0.000000, 
terra10mfaupntdktshtdpc4zxwvs7rs2xkea7kkx5gs, 0.000000, 
terra10mve25pzykyc5j2sunysmvfa8m9pkv8n2zvp6e, 0.000000, 
terra10mjk7xewl6ldcwh2pmg0qajxx38qhgheklwq2z, 0.000000, 
terra10m5saqflxefgr82k7zf43q9fhunsdwtwf3vzxe, 0.000000, 
terra10m4qcepfwss5sg2586juseedk2x54l5rfunhrz, 0.000000, 
terra10m4f4vf664pwclfde75jkjywu6sl5ljh627h85, 0.000000, 
terra10m4u65m9fv3gphfv7vsejlk8qtvhw52s52p4e8, 0.000000, 
terra10mc6vkrl64yjqgnrgz9fpfrmawzn39748x5w43, 0.000000, 
terra10me8tt60w84lj50vuknezv0c98a25gy9ggduka, 0.000000, 
terra10mm78jdjs4py6v7h0kpcejypgurmup7j2mjame, 0.000000, 
terra10mu4dk4dmruv8vru2axamqyz9n5hsx6sv5jgy3, 0.000000, 
terra10m7fx69y8u9wckm9us384kav5f2xucz3y3zfpr, 0.000000, 
terra10up0nk4fa7sj98g0e3lfhz489ky4curtftzssz, 0.000000, 
terra10ur6m5gf8va3hqf4zckcns23uy5hmucmycn82d, 0.000000, 
terra10uy4k8yqn8frndu4g5u43asu6tara02x24fdch, 0.000000, 
terra10u9ymgv8g94kkg566tvckkt78xc6ruze6wypxf, 0.000000, 
terra10u9fs856t3q40aqykvtqacluzw8nseqvef5fvs, 0.000000, 
terra10u2dtws4tn8j9l32jurdmyajxl0h9t6kymzaer, 0.000000, 
terra10ud4ynzde8qehaa3v072wqtulpxtyz9duu7fj5, 0.000000, 
terra10uda25tkdu6ceqfxp27449pvyzn2lnaexr33r3, 0.000000, 
terra10u0redf4xxawn7fftgkprgh4664ye0hax8fft8, 0.000000, 
terra10us3q6lr34chmln5z7pl3lw5avx3k06hc8tx4j, 0.000000, 
terra10u57k7gzzfke2tvmyazr8w059txdzqaukj87dn, 0.000000, 
terra10u4rw9l6fpl069lrmc44ztk7dlk47v9h9dz3vt, 0.000000, 
terra10ucp860tm4zjptdmrwxs2amg4ya5agqaxze2y3, 0.000000, 
terra10u7du9qav8nfaqmp26tw4pyvz2qfwfqw29pu6s, 0.000000, 
terra10ulzgqf4czpmdcptvrl6cecyadf0kjgjqnvjqj, 0.000000, 
terra10apdhxc0jljkxfrzzskg8wwnhzkvupgxkn88d7, 0.000000, 
terra10apwqvyayqu597jvuxdlsgd6j8st2gpp95jdxv, 0.000000, 
terra10apc83desxvkjpnu4ar3wme94gsqr0h205jchz, 0.000000, 
terra10a9peht5zaycpuxjjfdj763n4jhxgd6q9usqm5, 0.000000, 
terra10afqg7hu70043hg8egfmqvd9yz09z2srfnx0y6, 0.000000, 
terra10a20t5altkj6wczzz5wusa5adcgsdatx60wv3l, 0.000000, 
terra10avwm05q6vx46w7w34qytsafesy9wypn5m422m, 0.000000, 
terra10adp2eqmyjjm3v5wgy7gwkkw09s2dhy090ug94, 0.000000, 
terra10a00spp68uv7wlrycymem7w9pz6ddewt6nntt5, 0.000000, 
terra10as7mcaa7evlyzsgadelxp2c2am8fm9erd3ec6, 0.000000, 
terra10a3mpgzh74chhmwq24lm5fgnf6qt2ehjk6dvuk, 0.000000, 
terra10anx9x2vcxvrx8mhfyva64n90ycfcjx4e5w9ev, 0.000000, 
terra10au4mujn36epcx9athme34wytdn6gx78yjmla3, 0.000000, 
terra10aay5lv82704xxzyxdkf32s4tzney7g2f94v8v, 0.000000, 
terra10al9y3lcz3n4ujc4dkhvwkefq6wmprsn44y8jx, 0.000000, 
terra107rmkqweyegcym7sg9vca357yd5lwxmvexgnku, 0.000000, 
terra107982u9v0dsmgwmkvat8r5u9gahuj9neav3q8k, 0.000000, 
terra107gpw6fm5cz5tnm63dj2hsh4wwudm7lynrcz28, 0.000000, 
terra107gwqd2572ktmfg9dre9t7jhtavmyszuh2kgej, 0.000000, 
terra107fzu22nrr92auedushpnesg398l44u8lnh9xm, 0.000000, 
terra107fk3mcp2h9ykzw52ezcc6ccnx59k3qywyee0p, 0.000000, 
terra107tahud7zrudls5868pexzwks2peyaxr0t4kz4, 0.000000, 
terra107dfmacrf2vuu6h7sjta7srpz45xple5z5jfnr, 0.000000, 
terra107d638nzhwu30vmhzj0pe8tuvyr9zu7nyaup6q, 0.000000, 
terra107sjh77fwzsvch4ra9c7fhlgrvgsz5hvnpqwvs, 0.000000, 
terra107s4n4j6w90c00wt8068eqnxsl5h20u2amhk0v, 0.000000, 
terra1073rcp7r09kv5w9qc69xpmu0rscnt0gnq6ekxh, 0.000000, 
terra107j8ffdke3yy5a46jg8vpulcy6gsws3ukfwadr, 0.000000, 
terra107ny6cu7tvs8rxvcnt7lw8jg6eqjauj0w2jr3k, 0.000000, 
terra1075ckt7uyegxtgfjltpx7mrcydtp23jnteur5e, 0.000000, 
terra1074t7f90c7nh3dz4d3xwqmc03fuvhhr52d6upr, 0.000000, 
terra107ca0l3kkm6t376ccqrpsc2y0lpd5hfh945fll, 0.000000, 
terra1076c50m7v39klxjanhda0ew3elau0ee5vtc7ps, 0.000000, 
terra107uazs6y2hhvy4xyqx8tr7zzucpv7yq3z84luj, 0.000000, 
terra107a2m8dld5lgcxd8e9sp5m62pl3ck9ckwrkf3n, 0.000000, 
terra10777wtnguxx5hz7a6f86kwf0g278hfvqe9nmv6, 0.000000, 
terra107lvmdqfm3qd9l96xm3wv67sunj3jm70cufv2q, 0.000000, 
terra10lpq40c854yfvc9q9tmsdw7f0swp9rlwwcv75g, 0.000000, 
terra10lrm39uc5q25uxgfqu67me7payk2rl3xa5k67f, 0.000000, 
terra10lyqn869ehc2ftl9m7zgerf85te4j6l23pktft, 0.000000, 
terra10ly9d3kr9jq9rawk7sw25zkjny5duztr5vq3vu, 0.000000, 
terra10l8whtmsvaet3wyqynuslzm3y7trnr4lu8jwup, 0.000000, 
terra10lvdz2rcsrvs6v9guxuhzk4slyf495xadnn6f7, 0.000000, 
terra10lvlz80c7sw3xpfuzfttkcn4cq9lvey2pzm3qq, 0.000000, 
terra10lwmun98vpv9fuup2jnjvwp70a9778ra8tqjpm, 0.000000, 
terra10l0a5qpt55saf4f5yt4gskszgh3x9hqrswcswt, 0.000000, 
terra10lj579jx8ezu8x5k97qmg0d7jvf7ap8jv0plyf, 0.000000, 
terra10l54493we0twq5xs9zh40wg2vrj0f5gekffsxu, 0.000000, 
terra10luhm3vs8u87k5haghk2a0zfj64dsrdgppxdyr, 0.000000, 
terra10latqlq6x2925tl22r0lfxjt5pjg0zuvndqnas, 0.000000, 
terra1sqr9vx9lzn4rc6xcfzgcrhj6254s7a5ypkpa8c, 0.000000, 
terra1sq960jcfd586n6sfspv4s2fh0jk67zfmj6gazk, 0.000000, 
terra1sqf5jtvx54tx4fr2lstqta4qlx6va2vvpezyte, 0.000000, 
terra1sqv057z7kswacv0l0wyky3js83rrdcvqlzg7ra, 0.000000, 
terra1sqj6973r6exvj43wgg39f5mwthnmz58w39r4ae, 0.000000, 
terra1sqn7gccdtxuh65ey92q7y7j32skyaqmpty3td8, 0.000000, 
terra1sqeh6ngju096rd69fvfp0f2t3nycx7h2eje85l, 0.000000, 
terra1sq6gmgqr2hsrd90uknrnu3smu8guwrkrepeuqe, 0.000000, 
terra1sq6tqstf80d9tw279ldtagjp6v9gtf7czvx0az, 0.000000, 
terra1sqaj2f3u8fqr77hl92pnen2l2rhh3lys8mmuf5, 0.000000, 
terra1spqjwnn9mlmusrmllpehgwpsalsxrgczp36r9m, 0.000000, 
terra1sp8nj3pvf8r279fqah4q9av2w06adv27n5jyfc, 0.000000, 
terra1spvvy2ukrnknh3xkzr39zjqu69p2a6x347x0c4, 0.000000, 
terra1spvdpeg6jr3wl49vv9hert5jvc0sae9p3x0asw, 0.000000, 
terra1spdzn4fdvj58gaucp43t05td54ak32dvy7jh5v, 0.000000, 
terra1spwqpf7vph34h6wp9yw72h7qj4yq6mchkaecre, 0.000000, 
terra1spncj4j6hcy73ncnxws7v35qvzrp9xg038jdf6, 0.000000, 
terra1spnldp8dd2hlg8pnmcnzljvlaaat6v35vmmf3m, 0.000000, 
terra1sp5edp9kgc24m02ez2mwgkqx0gdksnusmn4zpa, 0.000000, 
terra1sp459204kyq42xxnc7gj95t7xlrjq0nzt4qwzn, 0.000000, 
terra1spkd9d43d4jtujxtafgfrc37uqwvek5mf3v8u4, 0.000000, 
terra1spafls8tk0xhvtekpnxpn32xfyf3mjp8s7h296, 0.000000, 
terra1spaufypql0dd4j50kwmuzmls6cazdscdsrqk07, 0.000000, 
terra1szqwpq0zp3qsqs5guh2agppzc4ndwharltu4ql, 0.000000, 
terra1szpctphknw8qn7xyah9rrnfuw3g2f4yllmrwdm, 0.000000, 
terra1szpe79vv53g8rm5rpjq9k6kwx9ws4udx3rf5xa, 0.000000, 
terra1szzhsswj6pfphder4g4e77ckynq0vfz00rtt9x, 0.000000, 
terra1sz8ylwj3ygmz7ya00w0w8pq8f29xxyfaaurjkv, 0.000000, 
terra1sztndfmv2h28ucz2u5855av3g404x4tdvh4ysz, 0.000000, 
terra1szv45efyk0svp5et2gzn6lw7jj88lzvfcvj7u4, 0.000000, 
terra1szvhxqru63kecvwzlmg9zehvf0asxkut34ee73, 0.000000, 
terra1szdqhchutl3ae3czxrcvxq37j8xznu367x49uh, 0.000000, 
terra1szwnnu5vkxjx860nym9e96pvs08tf4lwe6pu8q, 0.000000, 
terra1sz0258pdkchxdwp8yqkh9mxyesehngce3mm6pj, 0.000000, 
terra1sz0l8qzs7xtz2jjgf947th83zs7egggpefq885, 0.000000, 
terra1szjchxyrjm9xx8q8awl4qchv2f5n5jk6uvq0h4, 0.000000, 
terra1sznq449g4axp5974m2khgyym4nwtsj6f29dyrr, 0.000000, 
terra1szngeaneqxtk5v32s2as6rqutzt4ajpdxc3uhz, 0.000000, 
terra1sz50pzzwv2ct3l9xr5xe42z2vn2evuhaldnuav, 0.000000, 
terra1szk43894gy4sehs6tjfy64k6z33tn2fy63h4az, 0.000000, 
terra1szk72h4tt0w55agewl6d2uk2478dfskwfnnlhj, 0.000000, 
terra1szunnkm80229xd5zd7qmc3dmqnay7avell3xn0, 0.000000, 
terra1szl0x5dtv65pxecmw0um93yzua46xjz3chrmww, 0.000000, 
terra1srp30xtnhgkddzz3g7xts62ayug7c42efhh0fh, 0.000000, 
terra1srzsp8k3t2za7tz3we5fjjpxsw2f0hghgk08k8, 0.000000, 
terra1sr9g0dc2e2tv45zh0z2ddqfjnqwru5p5377pu5, 0.000000, 
terra1sr2xruv0j7y5lvpg7l7t9nmcfgv9m2pgvaahu2, 0.000000, 
terra1sr0pjceh648cnqvjthl3nfpq52cg79238pkf0c, 0.000000, 
terra1sr09rrpadyhzdwgh8v2etnapdha5xfzpnu77jp, 0.000000, 
terra1srjzdxtj7anfdclq8dw49mutrt0tr0aa0u7att, 0.000000, 
terra1srj2fh6w5qjxpjsrv8rndxrvx3jgu0h84huh2p, 0.000000, 
terra1srnncxm30k5eqdsdpqamsktp45v7uejxm4pqx4, 0.000000, 
terra1srhzr4s6k3fqx2mzrfpwjz6ffy7t6j6xh65fad, 0.000000, 
terra1sruzrj44ahepqnfp5q548f3lr2xvsh3amntsgp, 0.000000, 
terra1sru8d7kpgacf9pmehjh0kr0uqlp052f9ee742d, 0.000000, 
terra1srlplp95ls38t6z5qmfka283tsla3npvkmxtwr, 0.000000, 
terra1sypl94hx9ys25ag8feuvps7n8np2gek3wq2rmn, 0.000000, 
terra1syz3ljnmm5zl5ct82le2ff73nw2qsrev2l8ss7, 0.000000, 
terra1syylmquva7atjp3l4me0htj9yfcyxyhj02lz3f, 0.000000, 
terra1sy9d5nd3eag5cflf9585d0075e9472fxumrfl9, 0.000000, 
terra1syxy3jptc53tl856hpzv5eykwmmwmd7wyadyda, 0.000000, 
terra1syxlc0s2v6600f9dpgktdvvnvzhpaak3la0d83, 0.000000, 
terra1sy8ls9vgxj2nxvm9j4uesa7vuvrgnzgr06dpt8, 0.000000, 
terra1sydhkw3qjl5hqc98wdhgvzmrjf9k20wv34h8tg, 0.000000, 
terra1syne2jawtcd4g7jc74ywntrhfhmkuzwr8x80fr, 0.000000, 
terra1sy5t6fx0mtcg67jjdkva99djzucq4fdg34a973, 0.000000, 
terra1syh4z5zfqtdvdu3fyzsggfhx7w50gu9pmuhr5f, 0.000000, 
terra1syhuqzv4xqpkglv4nu9w4tv5f047hdvulvrn0d, 0.000000, 
terra1syuknwtrugengfvm7djfkgzl846vsvuk0q9p7j, 0.000000, 
terra1s9qddt4kgfzdt23zd30r0tg20wggeydrtgmx8e, 0.000000, 
terra1s9qwefnczl3lhl93hqag2gxpwrznnkzlqyh9e7, 0.000000, 
terra1s9zqcfdf0tyf67zek7kmpqmp7vd4lcstj2dgt5, 0.000000, 
terra1s9zkhn8prq6snl00g4kef6mj50hr4x5ln3nfvu, 0.000000, 
terra1s98fmjfu38s54lejlaetw2jhzaw7y00d9dhmtc, 0.000000, 
terra1s9t0nsq6qvw5wurcq9m3dlewv2s2pzwlzcdz5c, 0.000000, 
terra1s9v56fhm552j3fhwvxlra3r7jjtfnws36r65py, 0.000000, 
terra1s9wptqmfzwlujzne2hakwcjuhymatpaz4scndj, 0.000000, 
terra1s9036zwdermyplal508cpuk7pdvr3jquelw7r7, 0.000000, 
terra1s9nnn3up039k9kd6zc4stehs65farxxc9vk7jx, 0.000000, 
terra1s9n6c77gvw4uhek8f9j65qpgdn54ht2jukq80z, 0.000000, 
terra1s95lq0xwfwftsltfnesm3n2qfptehgl0lacvef, 0.000000, 
terra1s94n0vrgs2t9zpz6ltsf2det328nt20arl44as, 0.000000, 
terra1s9kytg63x7u0rrc4mu32w8lh67gjt4et4d6wxc, 0.000000, 
terra1s9kdn0qjkcfdmuhsj4kkp6k4snyu63k0n0ssq0, 0.000000, 
terra1s9cfz9an23k3kvwnvm57sr2sr2na273uxknlmt, 0.000000, 
terra1s9erhauaj2sdcfqg7fsm5qt33drt9xeh5vgpsz, 0.000000, 
terra1s9edzxhepvmcquk4h3s06y82gx65f8ljukug6e, 0.000000, 
terra1s96th5praqjdczhsahgm4tc8tj77nvufzk7swk, 0.000000, 
terra1sxp64cee9e0x0fn3xjpz5er69zvfz6gwgtkv9x, 0.000000, 
terra1sx9wetp9mc92yxq98787td6z3rk0rp7cf8vx0f, 0.000000, 
terra1sxv6w4m69f8e2ud00pd4w0d4kf28jf2q9hs7wy, 0.000000, 
terra1sxss884nm7qmxd56ceevzf26jvfkqatmzgzr90, 0.000000, 
terra1sx5c7ugzzxyegth9xr4y798yrugg8ywuhvm25x, 0.000000, 
terra1sxka6s0y77e0009qaxtx6hgtchumgug5rz9uee, 0.000000, 
terra1sxc9d6lqsx2f2fay6t8d7pcvhe350v90r8xy2v, 0.000000, 
terra1sxezw50d29my7a4wpg8ugjsyqaqgn7qwkxjf2s, 0.000000, 
terra1sxmx9qsm67nhjn5s8vsfvksufnxh5jkr2fflqq, 0.000000, 
terra1sxmhzmn0pqxg86z9zd4t7afs5s0ve7050gkuay, 0.000000, 
terra1sxu29a8jta5qpanwwudlacuznqk7y5ykjhewd3, 0.000000, 
terra1sxa6v6632wsp7g0c97h6d3hu0qg3namudxus6q, 0.000000, 
terra1s8qjggdfxhxgxc3vxc7jhrnz9wpktqdgn9tp2c, 0.000000, 
terra1s8xky4dkv6kf4wtqh935j55t8l2djmyrkklexn, 0.000000, 
terra1s8gl37ss0u7kwkfz34v0m5c9u9ujr0vpvy94xg, 0.000000, 
terra1s8f39pg4np6ty0rprwmlqj4mhccgg5ezwv6qpn, 0.000000, 
terra1s8f54vr66lm5kprdkq6wesf4lvwuyku0y6ng9x, 0.000000, 
terra1s8f65eca3n6dfq36pfuhp59whe4gq6m54tz0az, 0.000000, 
terra1s829fv0zaudnhccmumdq5c3tq9j3ktf36dt64a, 0.000000, 
terra1s82s8m38d9cx7sq4n6j3ck8ydqnqqfp0tasy62, 0.000000, 
terra1s80pzqexjmzz50h5wlwr7pftvzfwqtelrc2acr, 0.000000, 
terra1s8s8ptsun8dyp6cjt5m56t4475fvjwcaem236r, 0.000000, 
terra1s8sdw5ku6kkez2f005ja3qsr28yp86u8hhgp0f, 0.000000, 
terra1s83k7dkrn3zpwujay7ct8prdpunrs8lutq05vl, 0.000000, 
terra1s8nqwmwmqy3zmpqqnyz4xf3v26g9hn022eecea, 0.000000, 
terra1s8n824e5p5chavmq6j2se3npxyquvxttqqqajs, 0.000000, 
terra1s85m00dsmzdd5ntlmjt96rs2r97qwfm9n5y5v7, 0.000000, 
terra1s84auuqyspad6cf0cdewm02dasgjvvpfwj8wyk, 0.000000, 
terra1s8hn9ydasyyej45valp0wl5aapshjevpuhtehj, 0.000000, 
terra1s8h6q0sa2dwyt37n83lkgwwhfva4mrn79yhat8, 0.000000, 
terra1s8e73cnas3x88vell46pjyhvacjs0wlerhjkze, 0.000000, 
terra1s8a0d8sfuvjj520n7fs6hl507vyag2lpakeydl, 0.000000, 
terra1s8aupp9x5whsj7zcfaztwtg2zced8q028at4rr, 0.000000, 
terra1s8lvnvgxa4rwrkq9vv8rkznvnpasma2462fxve, 0.000000, 
terra1s8l4wy2ya09nyf0yem6fmf89gm9prgl807zu09, 0.000000, 
terra1sgf6psxem4r7xlagdljrhvq9zdg27dwr4tk4z5, 0.000000, 
terra1sgwyunwldavzpdh53jk2gfqddlatflk39xf54q, 0.000000, 
terra1sgjfqhyl7zfp8p7emkkyte5002jknpakch8lgn, 0.000000, 
terra1sgn54z4dhw2nm6rxkxc9jrr27nltwuyu4cqg9p, 0.000000, 
terra1sg5d9r8lmxjdnd2er0k4pv8l72pxlw8mc755zq, 0.000000, 
terra1sg53ke9zpkfyuwyaazagm7arv3dhnmjvc4g9ur, 0.000000, 
terra1sgkeytgrgdwdx96q5rk007evya5vwr7dyn4e7p, 0.000000, 
terra1sgc8w6p2sg0ss7pc7h9yjtvvcr39qt30ynd9mg, 0.000000, 
terra1sgcdv8p5azgpyfgrn3v9uy37pdkhj82w8c8j6c, 0.000000, 
terra1sgc3leyw0w40a4xq0gwh886xscqdasdg8d03gf, 0.000000, 
terra1sgcekj89dknt9aj4jqmx7qy9vmtytal2fmmkm7, 0.000000, 
terra1sgewaz2q7v46tmg383mc8efy5ey2yzmrttxcxv, 0.000000, 
terra1sgmk7qagxh52r9ezsekjvf0u7d9fg3zep7e682, 0.000000, 
terra1sfqg33t8s5z7u4e67n50uh4z893dd9snk3ufq3, 0.000000, 
terra1sfrucsq6jmtuyksc60s0fjfmrt8jyttaxkg9gw, 0.000000, 
terra1sfxrmz9qukzf7vk7z89uyrwfds44wwmrz9438j, 0.000000, 
terra1sf8c7w5n9lztckuw36gu8wf2nzfztrj6g9kc44, 0.000000, 
terra1sfgg5v9gca7xfje29qupky8egcp40fmfj2hecw, 0.000000, 
terra1sffx8xhyc6twldvspgeamhlxzrzzg3p7yvz54h, 0.000000, 
terra1sft65ejsvg2ec5h6m4nhlkz2atsndvtwr3rmee, 0.000000, 
terra1sfwje0xy3qasall5t4pjlcpgtrl4q69cmtnhgt, 0.000000, 
terra1sf0jlflmu53xg3a6nzshzygdmdnmdvf07ktexj, 0.000000, 
terra1sfjg67kjfemah4fehh2h6l8rtvf9czcxpz5xxf, 0.000000, 
terra1sfn3rw8m4cqycg4n90ycwvhtqj2vj29uksvjgh, 0.000000, 
terra1sf6tl9m9g9jwuhawjxju6npssajjtw04jrpmgc, 0.000000, 
terra1s2qg46tadvprsf3ramvq39htdmxmwq4hgqfr6l, 0.000000, 
terra1s2panyxuqxntgrg7z55alsdwrs655wvgeexmd9, 0.000000, 
terra1s29ftzppa44fmssqg3n4qdjm6an0rppz4sqg0d, 0.000000, 
terra1s2f4uvdvvphu6s7prydmcquz06ynqlsva5mgjg, 0.000000, 
terra1s2fc0a6lqp2ulflkxy049fzd37jderrewq4jrp, 0.000000, 
terra1s22k47zk6ysygl2uhcwre0yr9snmdfpv4nk2p8, 0.000000, 
terra1s2vx2rseqtaqglwcvzq2vla5acdnkluz0fy86d, 0.000000, 
terra1s2vfv9xpng4xetpaptn2ftuu6aw0vzcpa3exyc, 0.000000, 
terra1s2v6c6d4ckvpss0m2wmphc66mwz7rq50js0z78, 0.000000, 
terra1s2wtemwhh92qxd8lzuy4ve72vzd568t5kcghfq, 0.000000, 
terra1s2sxxplqqrlr947q3krnt4yg598uh8cfg6g65j, 0.000000, 
terra1s2s6vrapcnut3sfhfkad0jxyszxc0hzp609wk5, 0.000000, 
terra1s2ns7s5jhsx9gl0jwpwl4exwdxp420uwyr27c7, 0.000000, 
terra1s25p3edkvup9pvyt5cae09l7zp57vpnzw5xjez, 0.000000, 
terra1s25604smf6kpe5eu083uwz8mj89nwy38p45mp6, 0.000000, 
terra1s2kav6q67vpdmvmarqxd7t2ehqfat9ea82p7dh, 0.000000, 
terra1s2eur9gdgh7n7nyaflkc9767yxl7zksgc7r83g, 0.000000, 
terra1s2argeh37guygv740yj8f5qw27qysnjm8me7cp, 0.000000, 
terra1s2akmcl74r79sgzzc3923sqfnmecw8n9ln0s0a, 0.000000, 
terra1styj6rwds3lq9el7d8qm2ncrr74sdfg4l23xvs, 0.000000, 
terra1sty50xedp2pd4qs8mhcwuumcx8udp4dqy8fnwt, 0.000000, 
terra1st9peacmjfanwqrw57rrg3hffhzktzzgv82wvq, 0.000000, 
terra1stx068qmp8zazf3hnn0qhzdpyqpg5l45gn29uv, 0.000000, 
terra1st2gcwvrnvw2lp5lnuq0qefdflnlp4qy6wt2f3, 0.000000, 
terra1stvfal6rlg2haac5qfpl5lshkyelc53ls2tvsm, 0.000000, 
terra1stv7ysmc38f9nrmntdy3y45drvzfn2w9wvfg95, 0.000000, 
terra1st3zukusneut5l927tua4uyc8yykqa7vsmwhhu, 0.000000, 
terra1st3dfhy7uglgwhhm8jz4s44z3500swkhsq64zl, 0.000000, 
terra1st5hsywrjh87762ng3jez8n8l3g4at3lvx75ty, 0.000000, 
terra1stk5r7lkr39m3xesv992juzan0cd00ukvzpzaa, 0.000000, 
terra1steqkg43ru6wrx94gr5adsm0tjr7020k3fj5vt, 0.000000, 
terra1ste6xl30swu67aj8p04nfy3zzyt9vnycmyvlca, 0.000000, 
terra1staqhvn4ev64w9l464gjwwt7rafx66a0z63xgq, 0.000000, 
terra1stat0tpyuj8909eykyeqtla0x5tc7s3ydjnj0n, 0.000000, 
terra1staaky8ka5fq7hjzak4f6tmryhch2n23gcnq3e, 0.000000, 
terra1st7e8k6m5vgclat4nywzjvsmqs75xya7fwm6rw, 0.000000, 
terra1st77mefp9qrh3u2exypdqfd8d4cq9z5ryqy53h, 0.000000, 
terra1svpqja0mu8nscrj20mwgfgvqjchmqwmhz6aunt, 0.000000, 
terra1svpea3h3u3gfej7u9pkdd78gkgayp0ftyjazv8, 0.000000, 
terra1sv9tsetsfz2zfg6j7dvkgvygkuhmymhcucplq0, 0.000000, 
terra1svfml9rhpcxrt2mxz4wvm7kazx5v9fcl59pzs2, 0.000000, 
terra1svtmkcmasu9wyuhk8jr5lvqx87p76vs78tyh5s, 0.000000, 
terra1svvreg7y2xr87e9wapn2xh6u9053gs2w0e3j47, 0.000000, 
terra1svvjv597gyu5jqcn53l63mnzza36acv9p4qup4, 0.000000, 
terra1sv3j9u73gmhfuyeg6an6e2xzyps6nskdsjp3x5, 0.000000, 
terra1svny963s7mes5sk5fvuwqe9r9kkgq3kglrnpnm, 0.000000, 
terra1svkz2f2sy2kug5v66xwk5x2jre6mq0qer32f3t, 0.000000, 
terra1svk3su8h3a8e90k6dy2p6wpz86g55m56j7474z, 0.000000, 
terra1sve5kxxknmrafrqjvl7chsuyhgjfvnl805nljm, 0.000000, 
terra1svuqm0h3q9cn6964frwe6c8tdchznle3hcs0n5, 0.000000, 
terra1svu4mz0yzc2kuq2glmgqgm8z8gurrjy6ugml9x, 0.000000, 
terra1svl08tun3tzjh0eduyxurvhx2qc8tl2hraw8jw, 0.000000, 
terra1sdp78af4pyrtp5x2u3hylvygp8w5n4led72nyz, 0.000000, 
terra1sdzxwz9fk7ya7zk59ry80r4nm89kd6644upmmk, 0.000000, 
terra1sdrvtcpsrp828ft5mcxmmmmztnxrna9cy3q0ca, 0.000000, 
terra1sdx6hwrstyme6gm5l0kgx5f2vwpfsc8x8ewute, 0.000000, 
terra1sd8f2cm7x0gvgxggye8qy7kl35xpt5s7jx8svf, 0.000000, 
terra1sd8whuadc79avaclyx8c2w2aypg0sl9c3t0rdm, 0.000000, 
terra1sdfkf2fntp49kms9mtnluyz6m0vr0req0kpuhd, 0.000000, 
terra1sd0wgrycuz7rn5mwajd8awhtu06wqux9gwaluf, 0.000000, 
terra1sds4tc9j7yzzljgntmstawwnungaqxxdf88wav, 0.000000, 
terra1sdn98l7f2a8au672zdfep8e2usf3fywgdm3fqc, 0.000000, 
terra1sd46agjvnkd2l5e4gwwjfpl2kg0n2sl76z48ve, 0.000000, 
terra1sdhcflg9uyg6g7cmm888942wz73jg8r00ffnsz, 0.000000, 
terra1sdeue6gcstyue9gfc4j20na2n5hc6p3td3eral, 0.000000, 
terra1sd6u7y0a073wre9mc3m2xle6heha5q9cpzhxtq, 0.000000, 
terra1sd75rd4n3rxwxyf4hntehh3xj4qx4hrjc77y35, 0.000000, 
terra1sdlzcc3hpyxf4wj9x4kxuma8q39862ht2fhdm5, 0.000000, 
terra1swqr6qaegqn3f7uf8q7nvsu7wvcd4x5xrvx3c3, 0.000000, 
terra1swr2gx355vlvjv9wwzer6p72hnmwwmkc9hu6h2, 0.000000, 
terra1sw2ez87j5lwxwzq7exkhyy5chrysm7c97czqfl, 0.000000, 
terra1swvt7su643ef3mu5yvwqgjhc08nl03d84qfw6g, 0.000000, 
terra1swd2t9e7e54cd6xwfazrlt5lckske2tjs8u43h, 0.000000, 
